,Exporting_Country,Exporting_Industry,Importing_Country,RDV,DVA,FVA,PDC
644,AUS,Manufacture of basic metals,LVA,1.770662733069621e-05,0.010075347883726547,0.0031853354749629796,0.0018532233827636868
645,AUS,Manufacture of basic metals,MEX,0.011030726214278686,4.033741013495617,1.010140807518562,1.0078376602496435
646,AUS,Manufacture of basic metals,MLT,3.27304734344061e-05,0.015315000118800891,0.00393206547146799,0.0037084970065800376
647,AUS,Manufacture of basic metals,NLD,0.23014047434763066,35.17990774069414,7.298442534548386,10.367036369391617
648,AUS,Manufacture of basic metals,NOR,0.004589040362878538,1.118129808247833,0.32482594955081673,0.23389399331396307
649,AUS,Manufacture of basic metals,POL,0.0023477909389014737,0.63693898972536,0.1719378980286265,0.14657448950843713
650,AUS,Manufacture of basic metals,PRT,0.0001333357748472589,0.06535437402771081,0.02233733747288104,0.010238953556741103
651,AUS,Manufacture of basic metals,ROU,0.001630552963995917,0.6177655157973824,0.16803372691681268,0.14145849780398018
652,AUS,Manufacture of basic metals,RUS,0.0033601742957313874,2.182759401427863,0.8597387827306576,0.22940422159229554
653,AUS,Manufacture of basic metals,SVK,0.0002250413698235572,0.036832293978757216,0.006566182613812147,0.011928809280286673
654,AUS,Manufacture of basic metals,SVN,0.0196357285171417,2.825630083370189,0.18984821566038637,1.2328068409562172
655,AUS,Manufacture of basic metals,SWE,0.13057553659157412,14.301103646356538,2.2364652594612786,4.981982494389949
656,AUS,Manufacture of basic metals,TUR,1.4086404591374064,268.1043632290107,41.29659569813355,93.46649294220975
657,AUS,Manufacture of basic metals,TWN,6.452280342889826,531.59047489706,94.1421914563166,175.04701063776537
658,AUS,Manufacture of basic metals,USA,2.7869710919199457,532.5526102068305,194.57698261038752,72.89418522427543
659,AUS,Manufacture of basic metals,ROW,56.0864992054201,6088.01432909269,2164.267888410272,908.9689993916966
660,AUS,"Manufacture of fabricated metal products, except machinery and equipment",AUS,0.0,0.0,0.0,0.0
661,AUS,"Manufacture of fabricated metal products, except machinery and equipment",AUT,0.010189629040999276,1.9209888134660218,0.24919842976489426,0.29346487462301346
662,AUS,"Manufacture of fabricated metal products, except machinery and equipment",BEL,0.043268379727563804,8.10142114434737,1.478857244572606,0.8014834221243284
663,AUS,"Manufacture of fabricated metal products, except machinery and equipment",BGR,0.001982503875401921,0.8092230695742367,0.1259687305275058,0.10244129210886756
664,AUS,"Manufacture of fabricated metal products, except machinery and equipment",BRA,0.006000189184504378,5.647259821798039,1.3846780904167408,0.2038141127742769
665,AUS,"Manufacture of fabricated metal products, except machinery and equipment",CAN,0.04974866846427753,21.293827405327445,4.287450694240185,1.7141340323547094
666,AUS,"Manufacture of fabricated metal products, except machinery and equipment",CHE,0.019682856854061567,4.1856956074594205,0.6841428185106777,0.4972848384267037
667,AUS,"Manufacture of fabricated metal products, except machinery and equipment",CHN,1.931002955917057,379.39626593300324,82.51649525243218,24.861395433808035
668,AUS,"Manufacture of fabricated metal products, except machinery and equipment",CYP,4.899897260477151e-05,0.046641324700548104,0.010145403817142684,0.0029372942340248937
669,AUS,"Manufacture of fabricated metal products, except machinery and equipment",CZE,0.0027018363534238353,0.5899521517662603,0.06031632021842742,0.10635779093562843
670,AUS,"Manufacture of fabricated metal products, except machinery and equipment",DEU,0.05617739765798951,12.575501820639168,2.0540182636129116,1.490283300859846
671,AUS,"Manufacture of fabricated metal products, except machinery and equipment",DNK,0.0032975484952124973,0.93932274235104,0.18581499235387888,0.07834323461099403
672,AUS,"Manufacture of fabricated metal products, except machinery and equipment",ESP,0.019171210592650215,4.0617587646309286,0.640351973020942,0.5069087515089632
673,AUS,"Manufacture of fabricated metal products, except machinery and equipment",EST,0.001020412333807345,0.1241377508605717,0.015026907743523032,0.020201111108306604
674,AUS,"Manufacture of fabricated metal products, except machinery and equipment",FIN,0.00767693493351089,1.0415090562278904,0.13978670347257827,0.15554581934005082
675,AUS,"Manufacture of fabricated metal products, except machinery and equipment",FRA,0.02232845225992372,11.321647472431714,2.528627717402432,0.6450400156212647
676,AUS,"Manufacture of fabricated metal products, except machinery and equipment",GBR,0.21847419342253163,32.563590395569534,5.281485476251837,3.9375669692632345
677,AUS,"Manufacture of fabricated metal products, except machinery and equipment",GRC,0.0002895916513888226,0.5075823078457569,0.134071449300494,0.007744733991859871
678,AUS,"Manufacture of fabricated metal products, except machinery and equipment",HRV,5.96391906003062e-05,0.037308503864719816,0.007557958608096856,0.0029089797305208477
679,AUS,"Manufacture of fabricated metal products, except machinery and equipment",HUN,0.000692399420297351,0.14077389219328193,0.012319382670854095,0.027457468738260382
680,AUS,"Manufacture of fabricated metal products, except machinery and equipment",IDN,0.2823208297067812,115.46767538803854,29.995118974454577,2.6096756332333384
681,AUS,"Manufacture of fabricated metal products, except machinery and equipment",IND,0.2150948699262639,87.23787929271869,20.05065897094159,4.553026118625533
682,AUS,"Manufacture of fabricated metal products, except machinery and equipment",IRL,0.003274209152416709,0.6159273644872089,0.09238671988355315,0.0814867816144751
683,AUS,"Manufacture of fabricated metal products, except machinery and equipment",ITA,0.03162722592229752,5.448349118534522,0.7124844730854425,0.8291122488500177
684,AUS,"Manufacture of fabricated metal products, except machinery and equipment",JPN,1.1954866632060543,165.39496878509982,30.02317172220506,16.8223186994335
685,AUS,"Manufacture of fabricated metal products, except machinery and equipment",KOR,0.6538077978332901,72.65468729067119,10.341422204100054,10.306850884063843
686,AUS,"Manufacture of fabricated metal products, except machinery and equipment",LTU,0.00023989109942588826,0.07046107774023064,0.004436859678451594,0.015459428625394433
687,AUS,"Manufacture of fabricated metal products, except machinery and equipment",LUX,0.0002327359046287296,0.06388382028873653,0.007245618420847642,0.010773102005836761
688,AUS,"Manufacture of fabricated metal products, except machinery and equipment",LVA,5.047977589439557e-05,0.03685951507731168,0.007507121553050384,0.0028596116973483936
689,AUS,"Manufacture of fabricated metal products, except machinery and equipment",MEX,0.03265291131243495,22.951109937385006,4.8094147039251816,1.6202784908391081
690,AUS,"Manufacture of fabricated metal products, except machinery and equipment",MLT,6.970715839973329e-05,0.06780078157053396,0.015546507247478629,0.0034094229557466607
691,AUS,"Manufacture of fabricated metal products, except machinery and equipment",NLD,0.0486939253856498,9.165631663619658,1.387767592626667,1.1996133442197023
692,AUS,"Manufacture of fabricated metal products, except machinery and equipment",NOR,0.009512204928757404,8.921994003480423,2.2174559717686697,0.27251411868815345
693,AUS,"Manufacture of fabricated metal products, except machinery and equipment",POL,0.0027272368870232674,1.527154968443142,0.32171814008451644,0.10613609587589251
694,AUS,"Manufacture of fabricated metal products, except machinery and equipment",PRT,0.0020778612372759986,0.7304710404405962,0.11757475377743756,0.08850840745065122
695,AUS,"Manufacture of fabricated metal products, except machinery and equipment",ROU,0.00019391537314604096,0.4013749341874355,0.1019841869003086,0.009879023212969563
696,AUS,"Manufacture of fabricated metal products, except machinery and equipment",RUS,0.002354371725322056,2.4213560329379566,0.5913438635524526,0.08802453860472281
697,AUS,"Manufacture of fabricated metal products, except machinery and equipment",SVK,0.00182061990243378,0.2952130196355951,0.014629266135686114,0.06901401733268624
698,AUS,"Manufacture of fabricated metal products, except machinery and equipment",SVN,0.0017355274103033431,0.29092145064851876,0.022605464561467316,0.059749281158617044
699,AUS,"Manufacture of fabricated metal products, except machinery and equipment",SWE,0.016124383533282584,2.98759035315507,0.49098960288045257,0.3520026240128375
700,AUS,"Manufacture of fabricated metal products, except machinery and equipment",TUR,0.08096706165902878,16.02185692608392,1.4959363003729633,3.0411218684588803
701,AUS,"Manufacture of fabricated metal products, except machinery and equipment",TWN,0.485250614054462,37.26408999898883,4.039932815283494,6.605670582013815
702,AUS,"Manufacture of fabricated metal products, except machinery and equipment",USA,0.3943984354903043,145.22876630144495,34.932980133506035,5.902917185809442
703,AUS,"Manufacture of fabricated metal products, except machinery and equipment",ROW,5.999279270096952,887.2553948515854,195.93460956218166,55.100275663329526
3080,AUT,Manufacture of basic metals,AUS,0.006117931552862388,18.914300652435177,13.401992890595281,4.971683665335299
3081,AUT,Manufacture of basic metals,AUT,0.0,0.0,0.0,0.0
3082,AUT,Manufacture of basic metals,BEL,0.6752260261636363,76.07117277336687,15.918799941772612,59.23023081615131
3083,AUT,Manufacture of basic metals,BGR,0.24559441427516937,18.616053918874428,6.753680726000258,11.690009025659508
3084,AUT,Manufacture of basic metals,BRA,0.02552544060380807,57.54009181947033,45.54736370321622,10.428189166488096
3085,AUT,Manufacture of basic metals,CAN,0.04580667857236244,54.032279854774444,24.268365233211114,28.319041455913762
3086,AUT,Manufacture of basic metals,CHE,0.6368522164321371,65.18593738714884,28.310262028898105,35.88897969948405
3087,AUT,Manufacture of basic metals,CHN,0.051367955340099095,88.77218771630123,66.55594104667803,19.73571004863417
3088,AUT,Manufacture of basic metals,CYP,0.0009073166217564439,0.3853373230363456,0.3022339241300853,0.07088740874520275
3089,AUT,Manufacture of basic metals,CZE,5.5707475711280505,236.91901868809344,36.90383530718183,202.69434504041516
3090,AUT,Manufacture of basic metals,DEU,46.70006027334017,2500.255335971646,692.4647848519157,1820.2084756157174
3091,AUT,Manufacture of basic metals,DNK,0.1944879495729681,39.237414209373064,15.347514128694547,23.101688588504082
3092,AUT,Manufacture of basic metals,ESP,0.48092765281018607,86.34650011083788,33.70799688246,50.90362457311084
3093,AUT,Manufacture of basic metals,EST,0.015158326487094514,3.223246222726593,0.6924964079895651,2.462068163384186
3094,AUT,Manufacture of basic metals,FIN,0.08025814217897702,14.658693269569394,4.362885851745726,10.011954822049962
3095,AUT,Manufacture of basic metals,FRA,1.6017365782568709,295.54856806512487,131.7993216016221,158.13146059651174
3096,AUT,Manufacture of basic metals,GBR,0.24479725690458182,78.33193041671372,35.16488431598124,41.277014368994244
3097,AUT,Manufacture of basic metals,GRC,0.02549444334678338,7.241187861728339,4.272957480866883,2.8024059501991494
3098,AUT,Manufacture of basic metals,HRV,0.8952504538686543,38.89056917705247,18.505626113409,20.712944575759302
3099,AUT,Manufacture of basic metals,HUN,4.438998154537276,157.8914308080926,32.601169245956065,128.37688651413077
3100,AUT,Manufacture of basic metals,IDN,0.0010391865708697192,5.23748698750765,4.550782973220496,0.5409988489875851
3101,AUT,Manufacture of basic metals,IND,0.027668380439821887,41.017024576222006,31.88658479167533,8.029252102454029
3102,AUT,Manufacture of basic metals,IRL,0.02342124959786586,7.512011899544144,3.289169058223491,4.01946519761542
3103,AUT,Manufacture of basic metals,ITA,5.474016010497387,589.1984298718314,212.41346713077147,370.31168660557887
3104,AUT,Manufacture of basic metals,JPN,0.0642749286143788,69.08418782395653,36.20963881935475,31.030747624795286
3105,AUT,Manufacture of basic metals,KOR,0.05380549884083777,51.63765264207473,22.830896852381997,27.4426839861801
3106,AUT,Manufacture of basic metals,LTU,0.011283847790682028,4.6449639161085985,2.703495453504477,1.7990661709203355
3107,AUT,Manufacture of basic metals,LUX,0.07930146961802861,6.422254267941035,1.072662005837544,5.317414047924701
3108,AUT,Manufacture of basic metals,LVA,0.015773130490944913,4.330349253863379,1.9776593028714133,2.245474076363308
3109,AUT,Manufacture of basic metals,MEX,0.009541276247399954,19.55969447843027,8.652857359766413,10.35942988053863
3110,AUT,Manufacture of basic metals,MLT,0.0035236581860347946,0.27399812591728406,0.12717575381687762,0.14287320605270615
3111,AUT,Manufacture of basic metals,NLD,0.7687069047257478,82.94180008956538,23.723735221684734,58.17281404402766
3112,AUT,Manufacture of basic metals,NOR,0.14179715529296297,25.454094219449825,8.093572097959798,16.917186303305343
3113,AUT,Manufacture of basic metals,POL,2.321348679325437,213.655277301584,75.77122594505644,135.576473268785
3114,AUT,Manufacture of basic metals,PRT,0.0727173635964556,10.787667805085858,3.3917388333549563,7.192935728910918
3115,AUT,Manufacture of basic metals,ROU,1.1150916030466977,93.6661720826642,49.618356076504384,43.034457258923474
3116,AUT,Manufacture of basic metals,RUS,0.15491574338616015,69.95891344374024,46.73033520182206,21.496978867342907
3117,AUT,Manufacture of basic metals,SVK,2.508695272259607,89.49544973756086,10.191111994541968,81.55693461666397
3118,AUT,Manufacture of basic metals,SVN,4.469851067916787,121.7773160321872,18.372101495762603,108.07187214476964
3119,AUT,Manufacture of basic metals,SWE,0.5821295059896343,97.61184628302136,30.640602777105485,65.27481789366426
3120,AUT,Manufacture of basic metals,TUR,0.5452411165016002,119.2509084464636,39.49108308233309,77.28449911842947
3121,AUT,Manufacture of basic metals,TWN,0.05154169254332855,27.259595267248013,9.603507938324512,16.977341084774856
3122,AUT,Manufacture of basic metals,USA,0.19462489061982885,313.98553697526586,223.0069011193528,82.33781895508534
3123,AUT,Manufacture of basic metals,ROW,0.35809152338341876,318.2035507680685,218.5386175882377,91.42215566338675
3124,AUT,"Manufacture of fabricated metal products, except machinery and equipment",AUS,0.017686392800882626,98.65551653799807,44.00150620256668,8.283208925978915
3125,AUT,"Manufacture of fabricated metal products, except machinery and equipment",AUT,0.0,0.0,0.0,0.0
3126,AUT,"Manufacture of fabricated metal products, except machinery and equipment",BEL,0.2650890795202403,60.845193546190515,18.652816272192766,13.848580699619676
3127,AUT,"Manufacture of fabricated metal products, except machinery and equipment",BGR,0.1738104511138317,22.03723467448826,7.964504024062052,3.8437422514605037
3128,AUT,"Manufacture of fabricated metal products, except machinery and equipment",BRA,0.010318234927693772,40.691748660465876,19.22595097973422,2.3306313431672248
3129,AUT,"Manufacture of fabricated metal products, except machinery and equipment",CAN,0.05125153303021678,98.18496375442481,38.71407643987336,13.45630017628849
3130,AUT,"Manufacture of fabricated metal products, except machinery and equipment",CHE,2.813671800881656,331.233930134278,100.24435051776051,78.14744244873872
3131,AUT,"Manufacture of fabricated metal products, except machinery and equipment",CHN,0.04660315179857423,109.46072405820975,48.13602834269777,9.853602860859608
3132,AUT,"Manufacture of fabricated metal products, except machinery and equipment",CYP,0.011645062927845947,5.259912956327901,2.309954019268799,0.47907458247900164
3133,AUT,"Manufacture of fabricated metal products, except machinery and equipment",CZE,3.1546745035297445,157.57203616750067,26.081068386151884,60.65985061482485
3134,AUT,"Manufacture of fabricated metal products, except machinery and equipment",DEU,25.22957443187217,1897.44627150078,521.3799840447894,508.44230488154375
3135,AUT,"Manufacture of fabricated metal products, except machinery and equipment",DNK,0.11507400628136469,37.21838664996647,11.29490970193581,8.570219574374905
3136,AUT,"Manufacture of fabricated metal products, except machinery and equipment",ESP,0.29005697082352205,80.86470265973708,27.599640313417524,15.418022670816082
3137,AUT,"Manufacture of fabricated metal products, except machinery and equipment",EST,0.0239422803737436,6.984502134037893,1.6723618750826028,2.054799345544473
3138,AUT,"Manufacture of fabricated metal products, except machinery and equipment",FIN,0.10218131153028803,30.68112379068909,8.671514800851927,7.712785018325002
3139,AUT,"Manufacture of fabricated metal products, except machinery and equipment",FRA,0.610191518918838,240.95652659034047,91.2247368842297,36.830190650171616
3140,AUT,"Manufacture of fabricated metal products, except machinery and equipment",GBR,0.328170218688133,227.76853648788352,87.9131506963206,32.824144231324986
3141,AUT,"Manufacture of fabricated metal products, except machinery and equipment",GRC,0.015520319059019235,25.443061452739087,12.118329320184326,1.3677539359171018
3142,AUT,"Manufacture of fabricated metal products, except machinery and equipment",HRV,0.850874032887096,46.48497068134097,14.494166195944626,11.029668477401353
3143,AUT,"Manufacture of fabricated metal products, except machinery and equipment",HUN,2.620786471322084,121.4165003419876,22.922435223756484,44.096972639424024
3144,AUT,"Manufacture of fabricated metal products, except machinery and equipment",IDN,0.000953992479214026,6.447563884460872,3.141846360660167,0.2812802195044768
3145,AUT,"Manufacture of fabricated metal products, except machinery and equipment",IND,0.01860127263517602,37.11596007758374,16.980591161628823,2.6963118662491388
3146,AUT,"Manufacture of fabricated metal products, except machinery and equipment",IRL,0.025244810168904674,13.345229392754918,4.572112262621683,2.5155874292893303
3147,AUT,"Manufacture of fabricated metal products, except machinery and equipment",ITA,2.185374776099663,355.8583865786568,103.30406248363931,87.6680754138239
3148,AUT,"Manufacture of fabricated metal products, except machinery and equipment",JPN,0.0838882190658227,189.5021439481146,79.50887260883813,21.200225789930613
3149,AUT,"Manufacture of fabricated metal products, except machinery and equipment",KOR,0.04047106308364606,42.03310284111935,12.37009853684961,9.975336366925099
3150,AUT,"Manufacture of fabricated metal products, except machinery and equipment",LTU,0.03017175999536685,12.92395857045829,4.443758266011076,2.424612121218284
3151,AUT,"Manufacture of fabricated metal products, except machinery and equipment",LUX,0.13192139267202355,16.17047999507488,3.798022445618894,4.912859225669387
3152,AUT,"Manufacture of fabricated metal products, except machinery and equipment",LVA,0.011418950001020434,14.505099701634222,6.885412234783747,0.7577231545455043
3153,AUT,"Manufacture of fabricated metal products, except machinery and equipment",MEX,0.011432345573450457,44.70721612666913,16.782317001873203,6.847815221535347
3154,AUT,"Manufacture of fabricated metal products, except machinery and equipment",MLT,0.00875609599075547,0.7490776813460077,0.2273982290976947,0.1752072079872959
3155,AUT,"Manufacture of fabricated metal products, except machinery and equipment",NLD,0.27999662024369354,51.446508693896014,14.922887017254691,12.597871708572049
3156,AUT,"Manufacture of fabricated metal products, except machinery and equipment",NOR,0.0699673132747689,37.08426227881891,12.596749361916459,7.138053203928776
3157,AUT,"Manufacture of fabricated metal products, except machinery and equipment",POL,1.872932727904607,252.75021253912567,75.22395724042927,60.489140617994636
3158,AUT,"Manufacture of fabricated metal products, except machinery and equipment",PRT,0.0400192935657528,8.011078595091783,2.482173347970404,1.797360247296718
3159,AUT,"Manufacture of fabricated metal products, except machinery and equipment",ROU,0.5610670244716263,48.72086061143474,17.117599240904056,9.189805317799168
3160,AUT,"Manufacture of fabricated metal products, except machinery and equipment",RUS,0.09004381500576844,89.73443943160488,41.38647257757002,6.1965603875272866
3161,AUT,"Manufacture of fabricated metal products, except machinery and equipment",SVK,1.4245405047065989,71.74667526631278,7.960877139288246,31.630232327873642
3162,AUT,"Manufacture of fabricated metal products, except machinery and equipment",SVN,2.097102966327055,62.92889568312818,11.400210838681664,24.26784612289178
3163,AUT,"Manufacture of fabricated metal products, except machinery and equipment",SWE,0.25955193526821674,72.90343109426821,21.316833507865766,17.60847607318663
3164,AUT,"Manufacture of fabricated metal products, except machinery and equipment",TUR,0.1565012106539752,65.92329241772973,24.62512301624958,10.418432854169126
3165,AUT,"Manufacture of fabricated metal products, except machinery and equipment",TWN,0.013389617262566697,10.589512682652863,3.4194137410006853,2.208899380309378
3166,AUT,"Manufacture of fabricated metal products, except machinery and equipment",USA,0.11276183604346476,504.82905579584025,241.62645610313592,24.786132523000436
3167,AUT,"Manufacture of fabricated metal products, except machinery and equipment",ROW,0.5522770863109325,593.8642385511982,242.11452763124805,73.35669131363535
5544,BEL,Manufacture of basic metals,AUS,0.006419530630040514,8.779766246608563,13.319298206625453,5.247117465835525
5545,BEL,Manufacture of basic metals,AUT,0.6903631137240133,82.39298785071256,39.50003750334912,137.16986342526485
5546,BEL,Manufacture of basic metals,BEL,0.0,0.0,0.0,0.0
5547,BEL,Manufacture of basic metals,BGR,0.06233209163327115,4.271455043031514,3.9589271468393257,5.299429190875462
5548,BEL,Manufacture of basic metals,BRA,0.04367354706994012,36.01798434615564,62.20484944018002,14.153837474871818
5549,BEL,Manufacture of basic metals,CAN,0.02689446620441592,16.71667613400175,16.341775021680267,19.107865833136287
5550,BEL,Manufacture of basic metals,CHE,0.1897786664825701,22.72512729556632,16.99137524852455,31.58192474539169
5551,BEL,Manufacture of basic metals,CHN,0.36172135460526234,321.0128144665692,517.2076908550882,163.50923951672627
5552,BEL,Manufacture of basic metals,CYP,0.0008184852095173289,0.23018900528666714,0.38179753875375366,0.10241375571069584
5553,BEL,Manufacture of basic metals,CZE,1.1330430866925139,75.33095157673564,23.9620023440887,139.317803252332
5554,BEL,Manufacture of basic metals,DEU,21.30438012793778,1835.619729382457,1049.3411930648344,2909.7881694944253
5555,BEL,Manufacture of basic metals,DNK,0.19368147629951551,25.686245648981107,22.121210231800614,32.82971016959422
5556,BEL,Manufacture of basic metals,ESP,1.1244209429580516,139.19954563080586,117.09541671736879,181.17565493879292
5557,BEL,Manufacture of basic metals,EST,0.1635819002426519,16.161763409649602,6.231472236970962,28.49015939429265
5558,BEL,Manufacture of basic metals,FIN,0.2165697623487903,26.666508025157707,15.342656018752379,41.81477371452723
5559,BEL,Manufacture of basic metals,FRA,18.223079317843776,1175.2695379170304,1125.8768180425411,1421.9785096587643
5560,BEL,Manufacture of basic metals,GBR,1.4716033761040344,214.85141459468554,232.23284560454883,225.0568308417322
5561,BEL,Manufacture of basic metals,GRC,0.01721109403174661,4.610248553138439,6.266764370751908,3.5047098548490636
5562,BEL,Manufacture of basic metals,HRV,0.01615730330361295,1.9058299556433074,2.067629391856707,2.006480187012624
5563,BEL,Manufacture of basic metals,HUN,0.3054949004351764,30.11208354280611,12.89980283249057,51.860628599947944
5564,BEL,Manufacture of basic metals,IDN,0.0026258382522263714,5.418623443767546,10.153154933012702,1.318102403601214
5565,BEL,Manufacture of basic metals,IND,0.08585446579991542,75.31068103214781,126.89845494191411,32.819846456560846
5566,BEL,Manufacture of basic metals,IRL,0.07543977338696348,7.887870054512987,7.443761987426611,9.375134838974198
5567,BEL,Manufacture of basic metals,ITA,2.2508364114958574,292.1015780894964,230.34802698495574,395.2100138278651
5568,BEL,Manufacture of basic metals,JPN,0.03855781693016133,20.811091896963433,22.745325241239303,21.430392062601353
5569,BEL,Manufacture of basic metals,KOR,0.16098884297385668,85.50571169364578,81.27442002296856,100.24405126628375
5570,BEL,Manufacture of basic metals,LTU,0.014509157917283282,2.488706120621055,2.4394050405657737,2.843222437539518
5571,BEL,Manufacture of basic metals,LUX,2.582234662410473,81.2437939600711,26.911615779197298,153.99671353876323
5572,BEL,Manufacture of basic metals,LVA,0.03155398133781598,3.0752184600192916,2.55624997159147,4.044931190680897
5573,BEL,Manufacture of basic metals,MEX,0.06336444172861086,41.75406541251851,35.78819219179193,52.799711810372386
5574,BEL,Manufacture of basic metals,MLT,0.0005159000704623044,0.10633570018933519,0.12162572467288732,0.10381588288440839
5575,BEL,Manufacture of basic metals,NLD,13.11605155274222,473.9351971162485,302.24510834191113,745.6885843525864
5576,BEL,Manufacture of basic metals,NOR,0.11701667695291554,15.458141157115474,11.828798970170038,21.320417509459205
5577,BEL,Manufacture of basic metals,POL,1.7121438980451011,148.55857671071863,111.01228812742173,209.04287575961845
5578,BEL,Manufacture of basic metals,PRT,0.44134654392333394,39.18411404561315,25.262441571830994,59.112715957211705
5579,BEL,Manufacture of basic metals,ROU,0.29164298043393283,36.75022195782621,41.960891468111114,36.785312359148556
5580,BEL,Manufacture of basic metals,RUS,0.08545031621644147,34.80084125625804,51.39297952462704,22.45164598000425
5581,BEL,Manufacture of basic metals,SVK,0.3370441465588741,31.997986570069724,6.917240761340029,62.00533908994587
5582,BEL,Manufacture of basic metals,SVN,0.10563742405839723,10.89106738329664,3.3919006044880042,19.980773744972762
5583,BEL,Manufacture of basic metals,SWE,0.7193536638921392,65.35357369627947,46.62435411733326,94.9325917465771
5584,BEL,Manufacture of basic metals,TUR,1.285403313401857,203.56708319256413,140.98483266200765,294.2511152488964
5585,BEL,Manufacture of basic metals,TWN,0.04779579146226607,15.845321833738197,11.878249791967038,21.82683774931398
5586,BEL,Manufacture of basic metals,USA,0.30193492958636015,157.03616490581288,245.75547480420863,87.36122184408829
5587,BEL,Manufacture of basic metals,ROW,1.58410571007056,694.944086563641,1041.33596956433,435.31977690511127
5588,BEL,"Manufacture of fabricated metal products, except machinery and equipment",AUS,0.007931664484199805,27.44181643885926,20.074983297241886,2.6717124989062104
5589,BEL,"Manufacture of fabricated metal products, except machinery and equipment",AUT,0.22266548615931314,40.44372437204632,16.39581098168798,17.52372312037394
5590,BEL,"Manufacture of fabricated metal products, except machinery and equipment",BEL,0.0,0.0,0.0,0.0
5591,BEL,"Manufacture of fabricated metal products, except machinery and equipment",BGR,0.04995928997904547,7.18775346359137,4.393367444592647,1.642073903828131
5592,BEL,"Manufacture of fabricated metal products, except machinery and equipment",BRA,0.04426312454325783,46.415672218019544,34.07290278890092,4.564869951362111
5593,BEL,"Manufacture of fabricated metal products, except machinery and equipment",CAN,0.011572538388548681,19.537895021443052,13.009313067509032,3.2194266417613506
5594,BEL,"Manufacture of fabricated metal products, except machinery and equipment",CHE,0.18975752986575656,36.14363645819837,17.64046403214519,12.684557669880478
5595,BEL,"Manufacture of fabricated metal products, except machinery and equipment",CHN,0.05892954098265871,75.18557292576736,52.05994995454951,10.387089749471231
5596,BEL,"Manufacture of fabricated metal products, except machinery and equipment",CYP,0.010400373342141379,3.527881922248069,2.49255712240012,0.44115115506342795
